21c802ae-c1d1-47b5-a79b-bb7cc34e15ed,"Höhnel, F.X.R. von",\N,15(5),311,1917,Hysterium pinastri,Hysterium pinastri,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/7355008
66d7f798-dc9c-4ac1-b4c2-141e52702e3c,P.A. Saccardo,Syll. fung. (Abellini),15,193,1901,Hypoderma virgultorum,Hypoderma virgultorum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/51676533
b71e97cd-d3b6-4913-ac87-6d0c2c0da059,L.R. Tehon,Illinois Biol. Monogr. (Urbana),13(no. 4),68,1935,Dermascia lacera,Dermascia lacera,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/33992340
a5cc9fed-12bc-4db4-a6ee-80c052395185,P.A. Saccardo,Syll. fung. (Abellini),8,747,1889,Coccomyces pluridens,Coccomyces pluridens,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/32883342
c37c9446-39d7-488c-a6d0-feb5d9db842a,P.A. Saccardo,Syll. fung. (Abellini),8,751,1889,Phacidium clematidis,Phacidium clematidis,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/48301005
40a8ec30-6700-4da2-82de-123ee6b6b5e5,P.A. Saccardo,\N,9(3),250,1911,Rhytisma acerinum,Rhytisma acerinum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/31961587
839ba044-473c-4344-a57d-f89d73c3c0aa,E.M. Fries,Observ. mycol. (Havniae),2,355,1818,Hysterium juniperinum,Hysterium juniperinum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/49669576
d4b97fbd-3219-49f2-8ec5-12c61f5061e7,Tul. & C. Tul.,Select. fung. carpol. (Paris),3,151,1865,Phacidium pinastri,Phacidium pinastri,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/12024616
750b0d5c-d794-4e6e-a760-d922a1a5e30c,M.A. Sherwood,Occ. Pap. Farlow Herb. Crypt. Bot.,15,76,1980,Coccomyces parvulus,Coccomyces parvulus,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/7449896
dafb8d14-87d7-4471-b0ae-dcf037bde7f5,P.A. Saccardo,Syll. fung. (Abellini),3,659,1884,Hysterium arundinaceum,Hysterium arundinaceum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/27593993
